39,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
40,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
41,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
42,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
43,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
44,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
45,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
46,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
47,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
48,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
49,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
50,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
51,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
52,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
53,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
54,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1
55,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0
56,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0
57,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
58,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1
59,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1
60,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1
61,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1
62,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1
63,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1
64,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1
65,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1
66,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1
67,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1
68,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1
69,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
70,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
71,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
72,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
73,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
74,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0
75,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1
76,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1
77,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0
78,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1
79,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1
80,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1
81,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1
82,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
83,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0
84,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0
85,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0
86,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0
87,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0
88,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0
89,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0
90,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0
91,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
92,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
93,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0
94,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1
95,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1
96,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1
97,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1
98,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1
99,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1
100,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1
101,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0
102,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1
103,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0
104,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0
105,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0
106,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1
107,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
108,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
109,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
110,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
111,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
112,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0
116,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
117,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1
118,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
119,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0
120,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0
121,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
122,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0
123,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
